file,group,selected_head,VUS-PR
184_Exathlon_id_11_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.9591454267283408
185_Exathlon_id_12_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.9591454267283408
186_Exathlon_id_13_Facility_tr_10766_1st_12590.csv,Exathlon,fft,0.9612470329721176
187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,Exathlon,fft,0.9610465408202528
188_Exathlon_id_15_Facility_tr_12538_1st_12638.csv,Exathlon,fft,0.9613394837119884
189_Exathlon_id_16_Facility_tr_11663_1st_13482.csv,Exathlon,fft,0.9867367252119266
190_Exathlon_id_17_Facility_tr_12538_1st_12638.csv,Exathlon,fft,0.9613394837119884
191_Exathlon_id_18_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.9591454267283408
192_Exathlon_id_19_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.9591454267283408
193_Exathlon_id_20_Facility_tr_8898_1st_8998.csv,Exathlon,fft,0.1204999504538004
194_Exathlon_id_21_Facility_tr_6985_1st_7085.csv,Exathlon,fft,0.9709446741197912
196_Exathlon_id_23_Facility_tr_11665_1st_13484.csv,Exathlon,fft,0.9591454267283408
197_Exathlon_id_24_Facility_tr_10766_1st_12590.csv,Exathlon,fft,0.9612470329721176
198_Exathlon_id_25_Facility_tr_12538_1st_12638.csv,Exathlon,fft,0.9613394837119884
199_Exathlon_id_26_Facility_tr_12538_1st_12638.csv,Exathlon,fft,0.9613394837119884
200_Exathlon_id_27_Facility_tr_10766_1st_12590.csv,Exathlon,fft,0.9612470329721176
