filename,L2_Windowed_VUS-PR,L2_Raw_VUS-PR,L2_Windowed_VUS-ROC,L2_Windowed_AUC-PR,L2_Windowed_AUC-ROC,L2_Windowed_Affiliation-F,L2_Windowed_R-based-F1,L2_Windowed_Event-based-F1,L2_Windowed_PA-F1,L2_Windowed_Standard-F1,L2_Windowed_runtime,L2_Windowed_FP_count_ext,L2_Windowed_FN_count_ext,L2_Raw_VUS-ROC,L2_Raw_AUC-PR,L2_Raw_AUC-ROC,L2_Raw_Affiliation-F,L2_Raw_R-based-F1,L2_Raw_Event-based-F1,L2_Raw_PA-F1,L2_Raw_Standard-F1,L2_Raw_runtime,L2_Raw_FP_count_ext,L2_Raw_FN_count_ext
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,0.003716954347060172,0.003934162579767306,0.23062622731300064,0.0034692716560205837,0.20113070967048224,0.6666814445623177,0.02089803653208401,0.012433577968242685,0.030097418596717336,0.012490633656877291,15.530853748321533,99872,1163,0.2755999243329295,0.0036283956266135644,0.23561663138326272,0.666681444428988,0.020903538331929233,0.012391083829687607,0.021077221204640173,0.01262462478519361,0.059920549392700195,99928,1219
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,0.00310407771068734,0.003411022108440053,0.25886603323076524,0.00295480693676192,0.23775419693857122,0.6666758330022619,0.02774444253957369,0.010564855263658954,0.023797269808592505,0.010606873689480474,15.60722017288208,99870,941,0.323938102872396,0.0032364142257278873,0.29939090272683483,0.6666758330911491,0.02528481218670659,0.011113145787076237,0.0181733108740408,0.01116902484956948,0.06673359870910645,99950,1021
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,0.026399251285402263,0.029721977966643782,0.42367035079654547,0.02442404376444595,0.3938515529679647,0.8190407370378554,0.017996159168679596,0.0763733258042315,0.18447112310861688,0.07712063084569593,15.910961151123047,98079,5071,0.4798700763988727,0.027400349884454965,0.44990192312258365,0.820128589734264,0.027173215520059916,0.08583554797509016,0.12086233607541076,0.08691552568060974,0.060442447662353516,97636,4628
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,0.015115314819221959,0.016188012220672423,0.4174006142098185,0.013698045286924174,0.38767982131530543,0.7244491513409661,0.024939402824330752,0.040483547460291605,0.10620173779490608,0.04074822307126222,15.830039739608765,98446,2480,0.4597684837680977,0.014633909942223064,0.4267749312476015,0.7244491513849808,0.0230025677794129,0.04312724500756512,0.06576838397181858,0.04350873880138226,0.06107139587402344,98406,2440
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,0.0033203827606523,0.0035617769192609157,0.2733992687322137,0.003042073594494556,0.23387877130669193,0.6666784697031658,0.01907787137090294,0.010735812820199064,0.03212506168712291,0.010835547874651023,15.721985816955566,99851,960,0.31705822131763567,0.003199904401811507,0.2680961799700421,0.6666784697920526,0.02076366667009641,0.010805138062678356,0.01923406851064641,0.010865945475016106,0.06043362617492676,99900,1009
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,0.01838305648021509,0.019525453815191007,0.6002753795393535,0.016700405578703434,0.5757739257611482,0.7767675801394265,0.022242974785635448,0.04985293068317855,0.1618913084037421,0.05059819357071658,15.713331460952759,97220,664,0.6152930414968524,0.01760226634453748,0.5895340577751891,0.7767675802043092,0.022305465690447807,0.05438928821651913,0.09090228827130008,0.054743421164046804,0.06004023551940918,97115,559
057_SMD_id_1_Facility_tr_4529_1st_4629.csv,0.6049970032883415,0.3212641208310805,0.9658429018209269,0.3763412762064567,0.9655475956107177,0.9060373554560142,0.4447060481148594,0.39708561020036387,0.4835589941972921,0.40184072884715133,3.6717541217803955,10317,12,0.9518739350981921,0.23472842720554257,0.8538640114934322,0.8884278988463576,0.33816408743973986,0.6954545454545449,0.9170731707317074,0.3975957108727411,0.014379739761352539,10673,368
058_SMD_id_2_Facility_tr_1087_1st_1187.csv,0.6374638304149134,0.38853220613949413,0.9691136570509984,0.3822909963357612,0.943501954540001,0.9109396572148603,0.46797366311735944,0.519428090832632,0.6373254337706306,0.49725774653155513,4.524693250656128,12069,0,0.9149079461483542,0.31749273147731116,0.8598071870564017,0.9551188519171327,0.459079333834021,0.8999999999999995,0.9899581589958159,0.3421593728595158,0.016707658767700195,12338,269
059_SMD_id_3_Facility_tr_757_1st_857.csv,0.5455827905267405,0.4929984400337457,0.9543394983363944,0.21573597575675635,0.9714797507293673,0.868732381130188,0.31758192700866195,0.30843706777316693,0.43781094527363185,0.4334926049617295,3.609340190887451,10575,0,0.9832842096016262,0.46841897279111105,0.9295716811799403,0.8874570609319138,0.4264113604267444,0.8636363636363631,0.9705882352941176,0.5065616046169253,0.013705968856811523,10966,391
060_SMD_id_4_Facility_tr_7176_1st_10609.csv,0.5126957926977866,0.15904492179635332,0.966657556754629,0.6326677084056984,0.9723535720031616,0.8726542939395812,0.45511643911905864,0.5157480314960624,0.8348993288590604,0.6591145390507807,4.432563781738281,13418,0,0.8134030212910278,0.1816793030357886,0.6357438791472985,0.9587769000833316,0.3747379847580853,0.9610389610389605,0.9977011494252873,0.24784475712377724,0.01611495018005371,13878,460
061_SMD_id_5_Facility_tr_7176_1st_15144.csv,0.4847943708608074,0.38013413228457316,0.9139352145300893,0.47926352370068886,0.9169777995104439,0.8532385816632052,0.5241044281622771,0.5973856209150321,0.7516556291390728,0.47702392663546517,4.385672330856323,12381,0,0.8535675513670578,0.3583529273794336,0.7920071235324614,0.8919051672308257,0.3569074739438042,0.9499999999999995,0.9934782608695653,0.3882609136850744,0.016512632369995117,12867,486
063_SMD_id_7_Facility_tr_5923_1st_6506.csv,0.5313578771560891,0.31396880594411414,0.9139018422520666,0.35771216418970647,0.8660577814813297,0.8553007151882528,0.40342801861246774,0.4362085496082251,0.7154340836012861,0.42862622861629773,3.621833324432373,9602,225,0.8852410849843216,0.20107570057339436,0.7481335009038792,0.8956884492896783,0.30861542484946064,0.7125506072874488,0.9707401032702238,0.2518513333779189,0.014217853546142578,10002,625
064_SMD_id_8_Facility_tr_2272_1st_2372.csv,0.24917419539669372,0.31860296246831277,0.8293195640237766,0.18290066519707057,0.8630432340410821,0.8393115066138834,0.31256433818632295,0.26268505630773076,0.333487725798981,0.30646840407541404,3.2699639797210693,9030,211,0.8506814487868278,0.24587631494876083,0.6473729590583687,0.8949724021582954,0.3936301172855422,0.8234019501625129,0.9410205434062293,0.27394125210277154,0.013300895690917969,9552,733
